 1116.97 1117.27
 1121.19 1121.35
 1123.80 1123.93
 1126.51 1126.85
 1128.38 1128.85
 1131.30 1131.47
 1132.92 1133.01
 1135.88 1136.05
 1137.66 1138.11
 1138.67 1138.85
 1140.12 1140.49
 1143.54 1143.86
 1145.06 1146.87
 1147.58 1147.69
 1149.89 1151.15
 1153.54 1153.73
 1156.26 1156.70
 1157.00 1157.62
 1157.90 1159.52
 1163.92 1165.33
 1165.76 1167.97
 1170.36 1170.97
 1172.68 1172.94
 1173.96 1174.63
 1177.50 1178.23
 1180.18 1180.44
 1181.63 1181.89
 1183.13 1183.39
 1185.69 1185.93
 1188.04 1188.30
 1189.56 1189.86
 1192.23 1192.93
 1193.86 1194.52
 1196.61 1197.13
 1197.85 1198.29
 1199.41 1199.85
 1200.93 1201.27
 1201.53 1201.68
 1202.47 1204.15
 1204.74 1204.87
 1206.29 1206.46
 1207.21 1207.56
 1209.88 1210.01
 1210.84 1211.13
 1214.35 1214.48
 1216.01 1216.33
 1216.70 1216.92
 1219.47 1220.56
 1223.19 1223.70
 1226.38 1227.54
 1228.81 1229.93
 1231.25 1231.71
 1232.69 1233.31
 1234.30 1234.64
 1235.85 1236.36
 1237.39 1238.24
 1243.07 1243.27
 1244.55 1245.39
 1248.33 1248.51
 1249.57 1249.78
 1250.90 1251.06
 1251.62 1251.86
 1253.48 1254.06
 1255.38 1255.54
 1259.52 1259.77
 1261.00 1261.13
 1262.66 1263.04
 1265.11 1265.35
 1269.65 1271.32
 1272.34 1272.67
 1273.56 1273.75
 1276.47 1276.57
 1278.31 1279.66
 1280.41 1281.24
 1281.86 1282.61
 1284.29 1284.55
 1287.25 1287.44
 1288.30 1288.72
 1289.91 1290.10
 1292.02 1292.32
 1293.61 1293.82
 1298.46 1298.55
 1299.65 1299.79
 1304.44 1304.98
 1306.70 1306.80
 1309.13 1309.30
 1310.06 1310.88
 1314.07 1314.59
 1315.88 1316.01
 1317.68 1318.10
 1320.07 1320.32
 1320.83 1321.08
 1321.85 1322.03
 1323.76 1323.98
 1329.71 1329.89
 1331.53 1331.63
 1334.94 1337.61
 1339.65 1341.25
 1341.88 1342.60
 1343.86 1345.29
 1346.04 1347.17
 1347.84 1348.50
 1350.70 1350.92
 1352.58 1353.05
 1353.57 1353.84
 1355.78 1355.96
