1427.93 1428.37
1431.04 1431.13
1433.16 1433.40
1433.68 1433.73
1434.36 1434.39
1436.52 1436.62
1437.37 1437.44
1438.28 1438.37
1438.96 1439.04
1439.58 1439.63
1440.38 1440.43
1440.59 1440.63
1441.47 1442.65
1444.38 1444.43
1445.69 1445.96
1446.80 1447.00
1449.03 1449.21
1449.56 1449.59
1449.94 1450.15
1450.59 1450.75
1451.42 1451.53
1451.90 1451.98
1453.24 1453.33
1454.83 1454.90
1458.55 1458.59
1459.05 1459.10
1460.30 1460.33
1464.45 1464.53
1465.59 1465.66
1466.09 1466.14
1467.69 1468.01
1469.14 1469.21
1470.71 1470.93
1471.29 1471.39
1473.06 1473.12
1473.80 1473.86
1474.49 1474.54
1476.11 1476.16
1476.86 1476.95
1477.13 1477.20
1477.88 1478.00
1479.09 1479.19
1480.06 1480.11
1481.14 1481.50
1482.30 1482.41
1484.13 1484.21
1485.57 1485.61
1487.34 1487.46
1487.69 1487.87
1488.71 1488.76
1490.51 1490.55
1491.22 1491.30
1491.87 1491.96
1492.57 1492.61
1496.45 1496.49
1497.76 1498.54
1503.53 1503.58
1504.13 1504.16
1505.74 1505.80
1510.38 1510.90
1511.72 1511.81
1513.63 1513.71
1514.98 1515.05
1515.18 1515.77
1517.53 1517.71
1518.54 1518.65
1520.24 1520.57
1524.04 1524.11
1525.61 1526.12
1527.13 1527.23
1527.77 1527.87
1528.06 1528.18
1529.32 1529.43
1530.76 1530.84
1531.46 1531.57
1532.74 1532.80
1536.61 1536.80
1538.54 1538.66
1538.78 1539.01
1543.15 1543.33
1545.79 1545.87
1547.40 1547.48
1550.00 1550.21
1551.05 1551.12
1551.87 1551.97
1553.46 1553.69
1554.02 1554.09
1555.47 1555.90
1558.53 1559.52
1560.35 1560.42
1562.30 1562.68
1563.31 1563.41
1563.83 1563.92
1565.54 1565.62
1566.69 1566.73
1566.85 1567.47
1567.78 1569.33
1569.78 1569.85
1571.47 1571.60
1574.54 1574.58
1574.90 1574.95
1579.45 1579.52
1579.71 1579.76
1579.76 1579.82
1579.94 1580.01
1587.11 1587.22
1590.48 1590.97
1593.55 1594.16
1596.38 1596.47
1596.95 1597.09
1598.20 1598.28
1598.86 1598.93
1599.70 1599.79
1601.23 1601.31
1603.10 1603.21
1603.67 1603.74
1605.44 1605.48
1606.80 1607.07
1608.55 1609.57
1610.86 1611.02
1611.82 1612.02
1613.68 1614.36
1614.82 1614.90
1615.42 1615.93
1617.43 1617.59
1618.91 1619.01
1620.39 1620.48
1621.42 1621.52
1622.88 1622.93
1623.61 1623.72
1624.27 1624.40
1625.15 1625.33
1626.00 1626.20
1634.09 1634.84
1636.22 1636.58
1640.56 1640.74
1641.35 1642.25
1643.19 1643.36
1643.90 1644.02
1644.33 1644.45
1644.80 1645.00
1645.76 1645.86
1646.63 1646.82
1648.82 1648.94
1651.14 1651.61
1651.97 1652.13
1652.80 1652.87
1654.36 1654.70
1655.33 1655.46
1655.85 1655.98
1657.32 1657.54
1658.71 1659.23
1660.46 1660.55
1661.73 1661.80
1663.03 1663.11
1663.31 1663.37
1666.44 1666.55
1666.75 1666.96
1667.86 1668.12
1669.25 1669.40
1671.17 1671.21
1671.47 1671.55
1673.21 1673.95
1674.21 1674.27
1675.04 1675.14
1682.85 1682.93
1687.37 1687.54
1688.83 1689.00
1690.88 1691.27
1691.67 1691.72
1691.85 1691.93
1692.01 1692.23
1695.65 1695.74
1697.84 1697.92
1701.05 1701.16
1701.26 1702.27
1704.98 1706.07
1706.87 1706.92
1707.00 1707.07
1707.36 1707.57
1709.14 1709.21
1709.78 1709.84
1712.89 1713.05
1715.27 1715.38
1718.55 1718.63
1720.86 1720.96
1721.93 1722.17
1723.00 1723.09
1725.30 1725.83
1736.85 1736.96
1743.03 1743.37
1745.53 1745.69
1746.17 1746.26
1749.82 1750.22
1750.88 1750.99
1752.65 1752.74
1753.43 1753.48
1755.04 1755.14
1757.12 1757.25
1757.85 1757.93
1759.01 1759.42
1760.76 1761.10
1762.55 1762.63
1763.74 1763.79
1765.41 1765.52
1766.78 1766.91
1767.82 1767.95
1769.50 1769.93
1772.71 1772.76
1774.31 1774.37
1778.34 1779.03
1793.01 1793.15
1795.54 1795.62
1796.91 1797.03
1799.33 1799.46
1801.02 1801.23
1809.45 1809.57
1810.39 1810.48
1811.46 1812.31
1814.10 1814.20
1819.45 1819.86
1821.80 1821.89
1827.06 1827.15
