1972.59 1972.75
1973.62 1973.72
1977.50 1977.68
1978.31 1978.39
1981.26 1981.37
1982.06 1982.17
1983.14 1983.25
1986.22 1986.33
1988.59 1988.75
1989.08 1989.65
1990.64 1990.87
1996.82 1996.98
1998.45 1998.55
2002.65 2002.77
2002.87 2002.95
2004.11 2004.22
2004.50 2004.71
2007.07 2007.13
2009.82 2009.94
2012.10 2012.24
2045.47 2045.56
2047.97 2048.08
2048.54 2048.61
2049.25 2049.33
2049.64 2049.73
2051.28 2051.37
2051.50 2051.59
2052.26 2052.39
2053.09 2053.21
2055.39 2055.47
2057.24 2057.32
2058.40 2058.46
2059.07 2059.12
2061.67 2061.88
2062.52 2062.61
2063.59 2063.70
2067.03 2067.13
2071.51 2071.64
2076.61 2076.71
2080.29 2080.46
2085.78 2085.90
2087.13 2087.21
2087.53 2087.70
2125.32 2125.58
2128.20 2128.82
2130.66 2130.76
2137.88 2137.97
2138.38 2138.47
2140.64 2140.72
2143.57 2143.61
2144.77 2144.87
2146.59 2146.72
2150.09 2150.33
2152.72 2152.90
2156.67 2156.76
2159.18 2159.36
2161.08 2161.31
2164.77 2164.89
2166.22 2166.33
2168.01 2168.08
2211.36 2211.48
2213.11 2213.33
2213.57 2213.68
2216.34 2216.50
2219.24 2219.34
2223.09 2223.51
2228.64 2228.72
2229.75 2229.83
2231.20 2231.27
2233.22 2233.31
2237.58 2237.68
2239.29 2239.41
2242.56 2242.71
2245.38 2245.52
2249.15 2249.35
2249.63 2249.74
2249.94 2250.10
2251.80 2251.98
2252.45 2252.56
2255.27 2255.41
2301.16 2301.35
2302.27 2302.40
2303.51 2303.61
2304.13 2304.30
2306.08 2306.26
2309.10 2309.25
2311.85 2312.02
2312.80 2312.96
2315.30 2315.46
2316.85 2316.93
2317.08 2317.13
2318.78 2318.93
2320.12 2320.23
2322.54 2322.73
2324.60 2324.78
2325.32 2325.51
2328.92 2329.15
2331.29 2331.47
2333.46 2333.55
2340.12 2340.26
2340.54 2340.65
2341.67 2342.62
2344.82 2344.89
2348.15 2348.32
2401.44 2401.59
2402.16 2402.28
2402.67 2402.74
2403.77 2403.98
2405.19 2405.33
2408.52 2408.66
2421.33 2421.46
2421.87 2422.03
2423.61 2423.71
2427.27 2427.42
2428.47 2428.68
2430.78 2430.95
2431.93 2432.10
2434.26 2434.41
2442.50 2442.62
2450.21 2450.30
