1427.93 1428.37
1431.04 1431.13
1433.16 1433.40
1436.52 1436.62
1437.37 1437.44
1438.28 1438.37
1438.96 1439.04
1439.58 1439.63
1441.47 1442.65
1445.69 1445.96
1446.80 1447.00
1449.03 1449.21
1449.94 1450.15
1451.42 1451.53
1453.24 1453.33
1461.71 1461.76
1464.45 1464.53
1465.20 1465.24
1465.29 1465.32
1465.59 1465.66
1466.09 1466.14
1467.06 1467.11
1467.69 1468.01
1470.71 1470.93
1471.29 1471.39
1473.80 1473.84
1474.49 1474.54
1476.11 1476.17
1476.34 1476.49
1476.86 1476.95
1479.09 1479.19
1479.77 1479.82
1481.14 1481.50
1484.13 1484.21
1484.79 1484.83
1485.56 1485.60
1488.06 1488.12
1488.71 1488.78
1489.99 1490.04
1490.51 1490.55
1491.23 1491.28
1491.65 1491.70
1491.87 1491.96
1500.87 1500.91
1501.47 1501.54
1504.13 1504.16
1504.79 1504.84
1505.16 1505.21
1505.74 1505.80
1507.00 1507.09
1507.26 1507.36
1509.62 1509.67
1510.40 1510.44
1510.85 1510.89
1513.63 1513.71
1514.99 1515.04
1515.18 1515.77
1516.92 1517.01
1517.53 1517.71
1518.56 1518.64
1520.24 1520.57
1520.97 1521.04
1524.04 1524.11
1525.61 1526.12
1527.13 1527.23
1527.81 1527.84
1528.08 1528.12
1529.32 1529.43
1530.22 1530.25
1531.46 1531.57
1543.15 1543.33
1545.15 1545.19
1545.79 1545.87
1547.40 1547.48
1550.00 1550.21
1551.05 1551.12
1551.89 1551.94
1552.71 1552.76
1555.47 1555.90
1558.53 1559.52
1560.38 1560.44
1562.30 1562.68
1563.83 1563.92
1566.85 1567.47
1567.78 1569.33
1569.81 1569.85
1571.99 1572.08
1572.42 1572.47
1574.57 1574.58
1586.60 1586.65
1587.11 1587.22
1588.00 1588.04
1590.48 1590.97
1591.38 1591.44
1593.55 1594.16
1596.95 1597.09
1598.86 1598.93
1599.73 1599.78
1600.38 1600.46
1600.62 1600.67
1601.23 1601.31
1603.10 1603.19
1606.45 1607.07
1608.60 1608.64
1608.92 1608.97
1610.86 1611.02
1611.82 1612.02
1613.68 1614.36
1614.82 1614.87
1615.48 1615.51
1617.43 1617.59
1618.38 1618.41
1618.65 1618.69
1618.91 1619.01
1633.55 1633.60
1634.09 1634.84
1635.73 1635.80
1636.22 1636.58
1639.10 1639.15
1640.56 1640.74
1641.35 1642.25
1643.19 1643.36
1643.90 1644.02
1645.76 1645.86
1646.63 1646.82
1648.82 1648.94
1651.14 1651.61
1652.82 1652.88
1654.36 1654.70
1655.33 1655.46
1655.85 1655.98
1657.32 1657.54
1658.71 1659.23
1660.49 1660.54
1661.74 1661.79
1663.06 1663.13
1665.11 1665.21
1666.47 1666.53
1667.22 1667.28
1682.85 1682.93
1687.37 1687.54
1688.83 1689.00
1690.88 1691.27
1692.01 1692.23
1693.59 1693.64
1695.65 1695.74
1697.84 1697.92
1701.04 1701.10
1701.26 1702.27
1704.33 1704.39
1704.98 1706.07
1707.49 1707.54
1708.40 1708.47
1709.14 1709.19
1709.77 1709.84
1710.91 1710.98
1712.89 1712.96
1714.77 1714.80
1715.27 1715.38
1715.30 1715.36
1736.85 1736.96
1737.31 1737.40
1743.03 1743.37
1745.53 1745.69
1746.17 1746.23
1749.10 1749.16
1749.81 1749.90
1749.94 1749.99
1753.44 1753.51
1755.06 1755.10
1756.19 1756.35
1756.92 1757.02
1757.12 1757.25
1759.01 1759.42
1760.76 1761.10
1762.55 1762.63
1763.75 1763.80
1766.78 1766.91
1767.31 1767.40
1767.82 1767.95
1769.50 1769.93
1793.01 1793.15
1795.54 1795.62
1796.91 1797.03
1799.33 1799.46
1801.02 1801.23
1805.53 1805.61
1809.45 1809.57
1810.39 1810.48
1811.46 1812.31
1814.10 1814.20
1816.05 1816.09
1819.45 1819.86
1821.80 1821.89
1827.06 1827.15
