
1948.13 1948.21
1949.20 1949.33
1950.23 1950.51
1952.41 1952.49
1956.62 1956.71
1960.55 1960.69
1962.88 1962.93
1963.33 1963.38
1967.83 1968.03
1970.31 1970.44
1971.01 1971.07
1972.63 1972.73
1973.60 1973.79
1977.54 1977.63
1980.78 1980.88
1982.08 1982.17
1983.14 1983.24
2016.13 2016.21
2017.63 2017.75
2019.92 2019.99
2020.15 2020.24
2020.65 2020.77
2021.41 2021.54
2024.16 2024.31
2026.62 2026.70
2027.59 2027.80
2030.74 2030.88
2032.77 2032.89
2033.86 2033.91
2036.91 2037.11
2037.88 2038.04
2038.64 2038.74
2039.53 2039.65
2039.84 2039.96
2041.41 2041.54
2043.61 2043.66
2043.83 2043.96
2044.70 2044.80
2045.39 2045.63
2052.18 2052.38
2090.33 2090.57
2091.55 2091.63
2092.52 2092.95
2097.24 2097.52
2099.43 2099.60
2099.79 2099.97
2101.26 2101.37
2106.00 2106.25
2106.40 2106.54
2108.12 2108.22
2110.51 2110.74
2111.72 2111.97
2112.72 2112.87
2113.46 2113.77
2115.11 2115.18
2118.89 2119.00
2119.33 2119.38
2125.32 2125.46
2130.64 2130.74
2170.66 2170.77
2173.28 2173.42
2175.32 2175.49
2176.36 2176.54
2179.46 2179.54
2179.83 2179.87
2181.66 2181.87
2182.41 2182.56
2183.59 2183.75
2185.93 2186.02
2188.07 2188.20
2189.41 2189.53
2191.41 2191.45
2191.87 2191.98
2192.56 2192.66
2193.83 2193.91
2196.08 2196.17
2200.87 2201.07
2203.56 2203.70
2204.55 2204.64
2206.65 2206.74
2211.37 2211.83
2258.48 2258.67
2260.01 2260.14
2262.57 2262.79
2264.34 2264.57
2265.10 2265.35
2268.88 2269.01
2269.96 2270.10
2277.10 2277.24
2278.25 2278.50
2280.36 2280.45
2281.64 2281.80
2281.88 2282.00
2288.31 2288.39
2293.21 2293.36
2293.54 2293.61
2295.35 2295.41
2296.01 2296.14
2299.74 2300.03
2353.06 2353.18
2353.08 undo last
2357.74 2357.81
2362.87 2363.15
2365.61 2365.76
2368.93 2369.18
2369.55 2369.71
2372.11 2372.38
2373.90 2374.14
2376.40 2376.71
2381.07 2381.29
2386.27 2386.65
2389.63 2389.98
2391.68 2391.81
2393.92 2394.08
2395.41 2395.54
2453.89 2454.20
2454.39 2454.59
2457.26 2457.47
2458.80 2459.11
2462.89 2463.17
2467.23 2467.49
2472.18 2472.27
2475.51 2475.68
2481.02 2481.10
2481.66 2481.86
2484.03 2484.11
fail CHIP1.INT1 order 1, "Key '01_01_WL' does not exist."
fail CHIP1.INT1 order 9, "Key '09_01_WL' does not exist."
fail CHIP2.INT1 order 1, "Key '01_01_WL' does not exist."
fail CHIP2.INT1 order 9, "Key '09_01_WL' does not exist."
fail CHIP3.INT1 order 1, "Key '01_01_WL' does not exist."
fail CHIP3.INT1 order 2, "Key '02_01_WL' does not exist."
fail CHIP3.INT1 order 9, "Key '09_01_WL' does not exist."
